user_id	item_id	rating	hour_of_day	day_of_week	is_weekend	season	time_slot	user_elite	user_experience	city	category	price_range	alcohol	outdoor_seating
123507	7981	2.0	20	4	0	1	1	1	0	419	598	2	0	0
109431	3646	5.0	19	5	1	2	1	1	1	125	210	2	2	0
45651	10748	4.0	4	5	1	3	3	0	2	328	214	2	2	0
106703	9183	4.0	17	2	0	2	1	0	0	324	659	2	2	0
22517	4223	5.0	17	0	0	2	1	0	3	419	130	2	0	1
31304	9554	2.0	23	5	1	2	3	0	3	561	15	1	2	1
94098	8431	5.0	22	5	1	2	3	0	0	328	378	2	2	0
123704	798	5.0	22	0	0	4	3	0	2	505	346	1	2	1
50135	3048	2.0	15	0	0	1	0	0	3	523	543	2	1	1
63169	9067	5.0	15	0	0	2	0	0	3	502	571	2	2	0
1652	11140	4.0	0	6	1	1	3	0	2	324	402	2	1	0
6764	11059	5.0	15	2	0	2	0	0	3	324	512	2	2	0
110628	3807	5.0	0	3	0	2	3	0	3	414	163	2	1	1
139750	5218	4.0	4	6	1	1	3	0	0	370	432	2	1	1
6965	5588	5.0	19	0	0	1	1	0	3	502	543	2	1	1
22540	9913	5.0	2	3	0	1	3	0	2	502	587	1	2	0
59918	8483	2.0	20	3	0	2	1	0	3	370	317	2	2	0
17544	4137	4.0	15	3	0	2	0	1	1	414	322	2	1	0
98089	9314	4.0	22	3	0	4	3	0	2	328	16	2	1	1
138490	8061	4.0	20	4	0	2	1	0	2	218	625	2	0	1
109061	3795	4.0	9	5	1	1	2	0	3	108	543	3	1	1
16329	6361	1.0	23	3	0	1	3	0	2	416	21	2	2	0
112907	5705	4.0	19	1	0	2	1	1	0	370	276	2	2	0
28716	8308	5.0	5	5	1	4	3	0	3	478	432	1	0	0
75069	5962	5.0	20	4	0	4	1	0	2	229	543	2	2	0
34767	11215	5.0	2	2	0	4	3	0	2	218	241	2	1	1
40427	7875	1.0	15	0	0	3	0	0	2	328	81	2	1	0
5641	9697	5.0	18	6	1	4	1	1	0	142	214	1	2	1
3280	10150	5.0	21	4	0	4	3	0	3	370	222	3	2	0
104193	8220	5.0	11	2	0	3	2	1	1	414	483	2	2	0
25521	2582	1.0	15	3	0	4	0	0	3	149	543	1	2	1
68377	7792	2.0	21	5	1	1	3	1	1	478	223	1	2	0
49125	4450	2.0	19	3	0	4	1	0	2	502	543	2	2	1
32131	8087	5.0	17	6	1	4	1	0	0	551	440	2	2	0
132740	8278	4.0	16	5	1	4	0	0	0	391	43	2	2	0
58433	5551	4.0	0	4	0	4	3	0	2	462	565	1	2	1
98707	4614	5.0	18	1	0	4	1	0	2	370	543	1	2	0
67167	5847	4.0	18	3	0	4	1	1	0	16	543	2	2	1
122220	8741	5.0	14	6	1	3	0	0	0	7	324	2	2	0
106782	8055	5.0	1	3	0	1	3	0	3	317	543	2	2	1
115202	8579	5.0	15	5	1	2	0	0	3	289	174	2	2	1
10458	7441	4.0	15	3	0	2	0	0	2	478	660	2	2	0
44415	4808	5.0	15	3	0	3	0	0	3	324	557	2	2	0
67882	8981	5.0	1	2	0	4	3	0	3	478	606	2	1	0
142496	8905	4.0	9	0	0	1	2	0	2	324	129	2	1	0
140149	6035	1.0	3	3	0	4	3	0	2	414	426	2	2	0
114011	723	5.0	0	4	0	1	3	0	3	478	543	2	0	1
90904	6673	4.0	14	6	1	1	0	0	0	370	51	2	1	0
140734	2017	5.0	16	5	1	2	0	0	2	391	15	2	1	0
136919	9730	4.0	19	0	0	2	1	0	0	502	402	1	2	1
128964	4444	4.0	1	5	1	4	3	0	0	43	625	2	0	0
124178	10774	1.0	18	3	0	2	1	0	3	125	543	2	2	0
51439	8736	5.0	21	5	1	4	3	0	2	414	340	2	1	1
82249	4836	5.0	21	4	0	1	3	0	3	320	144	2	2	0
30128	7076	5.0	0	6	1	1	3	0	2	328	496	1	0	1
134615	5037	5.0	21	1	0	3	3	0	2	502	43	2	2	0
116457	1125	5.0	14	1	0	2	0	1	1	218	324	2	0	0
9554	5525	4.0	23	0	0	3	3	1	1	324	541	2	2	0
26688	2755	4.0	14	3	0	3	0	1	1	357	543	2	0	1
35312	1410	5.0	3	2	0	3	3	1	0	391	241	2	2	0
115503	10103	3.0	17	4	0	2	1	0	2	328	57	2	1	1
94957	8426	5.0	16	4	0	1	0	0	3	328	342	2	1	1
26814	5441	3.0	14	4	0	3	0	1	0	310	115	2	2	0
48461	2144	5.0	17	0	0	4	1	0	3	370	340	2	1	1
16204	5351	5.0	22	5	1	3	3	0	3	370	543	3	2	1
16673	7499	1.0	17	0	0	3	1	0	0	282	194	4	2	0
87914	516	4.0	3	3	0	1	3	0	2	341	55	2	2	0
82021	5781	5.0	18	5	1	3	1	0	3	239	341	2	0	0
132964	1677	3.0	23	6	1	2	3	0	2	478	571	3	2	0
106051	2773	5.0	1	6	1	3	3	1	1	482	211	2	0	1
99933	784	4.0	22	3	0	1	3	0	3	419	296	2	2	1
35530	4214	2.0	19	1	0	4	1	0	0	551	90	2	1	1
90355	5413	4.0	20	0	0	3	1	0	2	391	241	2	1	1
32552	11345	5.0	17	6	1	1	1	0	3	328	553	2	1	1
100943	1148	5.0	23	4	0	3	3	0	3	328	15	3	1	1
83442	6498	1.0	16	6	1	2	0	0	3	370	41	2	2	0
2093	9222	4.0	2	5	1	2	3	0	2	370	543	1	2	0
38174	2454	5.0	6	1	0	2	2	0	2	179	543	1	2	0
58476	10921	5.0	1	3	0	4	3	0	3	226	660	2	2	0
87851	5588	2.0	23	6	1	4	3	0	3	502	543	2	1	1
79605	7207	1.0	18	5	1	2	1	0	2	226	106	2	2	0
128582	10764	3.0	1	4	0	3	3	0	0	414	693	2	2	0
89123	7501	5.0	17	2	0	3	1	0	3	391	543	2	1	0
32006	8827	3.0	20	0	0	4	1	0	2	139	543	2	2	1
63113	2261	5.0	14	4	0	3	0	0	3	218	426	2	2	0
64479	9322	5.0	1	5	1	3	3	0	2	324	49	2	1	1
72035	5908	3.0	0	3	0	4	3	0	2	328	51	3	1	0
39575	7443	3.0	13	6	1	2	0	0	2	416	598	2	1	0
41255	1182	2.0	3	2	0	1	3	0	3	222	179	1	2	0
139922	4904	5.0	0	2	0	1	3	0	2	269	110	2	0	0
49635	2421	5.0	2	4	0	1	3	0	2	391	51	1	0	1
141448	1963	2.0	3	6	1	2	3	0	3	370	15	3	1	0
25737	7211	5.0	20	5	1	1	1	1	1	218	127	2	0	0
587	635	5.0	18	5	1	2	1	0	2	416	587	2	0	0
79843	8905	4.0	19	2	0	1	1	1	0	324	129	2	1	0
33101	9156	5.0	21	2	0	4	3	0	0	370	33	1	1	0
62312	9833	1.0	17	6	1	3	1	0	2	197	584	2	2	0
29820	5479	3.0	1	3	0	2	3	1	1	324	426	1	2	0
44288	10142	5.0	23	6	1	2	3	0	3	218	543	2	0	1
123428	7283	5.0	1	0	0	4	3	1	0	296	379	2	1	0
83941	9793	5.0	21	5	1	2	3	0	2	527	115	2	2	1
108248	803	4.0	23	6	1	3	3	0	2	370	543	1	2	0
76051	615	4.0	17	3	0	3	1	0	2	218	550	1	2	1
79581	2096	4.0	11	2	0	4	2	1	0	370	273	2	2	0
112105	4137	5.0	2	0	0	3	3	0	3	414	322	2	1	0
30804	5280	4.0	21	4	0	2	3	0	2	419	376	2	0	1
106760	7879	5.0	21	5	1	4	3	0	2	328	118	2	1	0
117923	10917	4.0	17	0	0	4	1	1	1	416	304	2	2	0
25448	2697	5.0	0	2	0	4	3	0	3	179	606	2	2	1
65511	1882	4.0	16	4	0	2	0	0	2	414	55	2	2	0
42563	11003	4.0	4	2	0	3	3	1	1	478	267	2	2	1
60045	3629	5.0	0	1	0	1	3	0	2	324	483	2	2	0
14498	9063	4.0	16	6	1	2	0	1	1	185	156	2	2	0
56873	6505	2.0	7	3	0	3	2	0	3	419	15	3	2	0
47025	9584	3.0	18	6	1	4	1	0	2	328	543	2	1	1
137866	10814	5.0	20	4	0	3	1	1	0	414	520	2	1	1
92110	729	4.0	23	2	0	2	3	0	0	328	214	2	2	0
34241	8192	4.0	16	5	1	3	0	0	0	72	81	2	2	1
45940	9107	3.0	21	5	1	4	3	1	0	82	318	2	1	1
72136	4222	5.0	20	5	1	2	1	0	3	461	543	2	1	1
31406	9886	3.0	23	1	0	3	3	0	2	218	543	1	0	0
31682	184	5.0	8	2	0	1	2	0	2	502	169	2	0	1
18504	9023	5.0	20	0	0	3	1	1	1	391	241	2	0	0
62350	3729	4.0	8	0	0	4	2	1	0	461	496	2	1	0
117845	1037	5.0	16	2	0	2	0	0	2	391	170	2	2	0
69131	8977	5.0	15	3	0	1	0	0	2	478	423	3	1	1
88312	10947	5.0	12	5	1	2	0	0	2	384	543	3	2	0
55842	9405	5.0	15	0	0	4	0	1	2	218	81	1	2	1
36045	5068	3.0	4	4	0	3	3	0	1	502	571	2	2	0
7837	11296	5.0	18	0	0	1	1	1	0	370	571	2	2	0
84082	9151	4.0	19	4	0	3	1	0	3	502	571	3	2	0
123691	4134	5.0	16	6	1	3	0	0	2	330	543	1	2	1
124100	4628	1.0	2	6	1	3	3	0	3	478	318	4	1	1
37564	3072	3.0	18	2	0	1	1	0	2	328	264	2	1	0
3471	1768	4.0	0	6	1	4	3	0	3	218	340	3	1	1
37076	9183	5.0	21	1	0	2	3	0	0	324	659	2	2	0
26706	2144	5.0	19	5	1	1	1	0	2	370	340	2	1	1
81689	10148	1.0	0	4	0	3	3	0	0	454	103	2	2	0
54899	10463	4.0	15	4	0	1	0	1	0	218	214	2	2	0
80897	7677	5.0	0	3	0	4	3	0	2	324	614	2	1	1
11787	450	2.0	5	2	0	4	3	1	0	72	33	2	2	0
119679	6450	5.0	19	5	1	1	1	0	3	370	690	3	1	0
8650	11316	1.0	4	0	0	3	3	0	0	218	324	2	1	0
99354	6873	5.0	23	1	0	3	3	0	2	218	88	2	2	0
114325	4902	4.0	22	2	0	1	3	1	1	324	543	2	1	0
36565	8668	1.0	16	4	0	3	0	0	3	328	378	2	2	0
108174	1027	5.0	5	4	0	4	3	0	2	370	432	2	1	1
72869	3533	3.0	21	1	0	3	3	1	1	61	543	2	0	1
80548	3362	4.0	22	3	0	3	3	0	3	419	162	2	2	0
44936	1676	5.0	17	3	0	4	1	0	3	374	239	2	2	0
15739	8549	5.0	1	5	1	3	3	0	2	502	401	1	1	0
70439	10165	5.0	15	1	0	3	0	0	0	419	543	4	0	0
59857	5500	1.0	15	3	0	4	0	1	1	277	304	2	2	0
18085	1334	5.0	3	4	0	2	3	0	2	370	325	1	2	0
107753	10714	2.0	16	6	1	4	0	0	2	419	615	2	0	1
126961	697	5.0	23	2	0	3	3	0	2	80	541	2	2	0
2705	4714	4.0	8	1	0	1	2	0	2	391	214	2	2	0
109190	3273	5.0	16	2	0	3	0	0	3	218	174	2	1	1
119889	511	3.0	1	5	1	3	3	0	2	453	553	2	1	1
60271	7460	3.0	19	0	0	3	1	0	2	370	15	2	1	0
48233	5756	5.0	23	5	1	2	3	0	2	513	550	1	2	0
140771	1218	5.0	21	6	1	1	3	0	2	327	241	2	1	1
2541	2769	4.0	16	6	1	3	0	0	2	464	543	2	2	1
18295	2147	3.0	11	2	0	1	2	0	1	218	223	1	0	1
130014	5752	1.0	2	2	0	3	3	1	1	268	553	2	1	1
66169	4400	2.0	21	5	1	2	3	0	2	436	241	2	0	1
72740	8548	5.0	4	2	0	3	3	0	3	425	55	1	2	0
110801	242	4.0	22	4	0	3	3	0	2	53	543	2	2	1
140382	256	5.0	5	3	0	1	3	0	2	521	401	1	2	0
53281	1511	4.0	15	6	1	3	0	1	0	374	241	1	2	1
140867	9990	1.0	15	1	0	3	0	1	1	324	606	2	1	1
26676	2144	4.0	20	0	0	2	1	0	3	370	340	2	1	1
125699	5367	5.0	18	0	0	1	1	0	2	550	34	2	2	0
17794	7702	5.0	3	4	0	2	3	0	3	125	241	2	0	0
37754	2977	4.0	22	3	0	3	3	0	2	324	214	2	2	0
122703	1247	5.0	18	0	0	4	1	0	2	370	432	2	1	0
93347	3695	3.0	14	6	1	2	0	0	0	370	401	2	1	1
72678	1049	4.0	12	6	1	4	0	1	1	93	373	2	2	0
136469	10572	2.0	23	6	1	3	3	0	1	370	46	2	0	0
128743	6041	4.0	4	4	0	3	3	1	1	391	241	2	2	1
31269	1167	5.0	19	3	0	3	1	0	3	305	269	2	2	0
25095	4406	1.0	17	6	1	2	1	0	3	370	130	1	2	1
27210	9406	5.0	19	6	1	3	1	0	3	502	543	2	1	1
10632	11140	5.0	17	0	0	2	1	0	3	324	402	2	1	0
22001	5044	5.0	19	5	1	3	1	0	0	444	543	2	1	1
141335	1821	4.0	21	6	1	1	3	0	3	328	241	1	0	1
67788	10422	4.0	19	3	0	1	1	0	2	370	543	3	1	0
108408	619	2.0	16	0	0	4	0	0	2	15	346	2	2	1
53501	2186	5.0	22	1	0	4	3	0	3	370	625	1	2	0
60717	3862	2.0	19	6	1	2	1	0	2	478	401	2	1	1
139657	8345	1.0	5	2	0	4	3	0	2	335	147	2	2	0
102325	336	1.0	4	1	0	4	3	0	2	419	16	2	1	1
105236	11175	5.0	19	4	0	2	1	1	1	218	401	1	2	1
118423	10409	5.0	18	0	0	4	1	0	2	159	543	2	1	0
10740	2870	4.0	17	5	1	2	1	1	1	125	646	3	1	0
102661	8253	3.0	19	3	0	3	1	0	2	502	163	3	1	1
38999	741	3.0	20	3	0	2	1	0	2	54	340	2	1	1
126579	1132	2.0	11	2	0	3	2	0	2	324	543	3	1	1
65860	1910	5.0	17	6	1	3	1	0	3	72	543	2	2	0
82099	4584	4.0	13	3	0	4	0	0	0	201	81	1	2	0
135312	7186	4.0	3	6	1	4	3	0	2	463	318	2	2	0
83685	5883	4.0	6	3	0	3	2	1	0	391	432	1	1	0
66852	7621	4.0	18	5	1	1	1	0	2	324	45	1	2	0
120715	1486	5.0	21	1	0	4	3	0	3	218	15	2	1	1
4102	2674	5.0	18	4	0	1	1	0	0	370	81	2	1	0
1422	4316	5.0	2	0	0	4	3	0	3	324	543	3	1	0
91165	1668	5.0	20	0	0	1	1	0	2	370	284	3	2	0
13663	677	3.0	23	0	0	3	3	0	0	36	625	2	2	1
21299	5717	5.0	20	6	1	3	1	0	3	505	401	2	1	0
103344	1428	5.0	14	3	0	1	0	0	2	324	543	1	2	0
4142	1027	4.0	18	2	0	2	1	0	0	370	432	2	1	1
116640	9630	5.0	20	4	0	3	1	0	2	267	283	2	2	0
39470	5046	3.0	18	0	0	3	1	1	1	414	15	2	1	1
516	5908	5.0	13	1	0	2	0	0	2	328	51	3	1	0
118509	796	4.0	7	1	0	1	2	0	2	324	606	2	1	1
61491	10238	4.0	6	0	0	3	2	0	3	444	543	2	1	1
87205	4374	4.0	3	5	1	4	3	0	0	324	543	2	1	0
122708	8722	3.0	17	0	0	1	1	0	2	324	432	2	1	0
137701	6902	5.0	18	0	0	1	1	0	3	328	543	1	2	1
131880	8401	5.0	22	5	1	2	3	1	0	478	543	2	1	1
24620	663	4.0	11	0	0	2	2	1	1	81	289	2	2	0
2741	9309	4.0	19	6	1	2	1	0	3	218	432	2	1	1
86790	8981	5.0	1	6	1	1	3	0	2	478	606	2	1	0
87293	3862	1.0	2	6	1	2	3	0	3	478	401	2	1	1
77620	11201	4.0	17	6	1	2	1	1	1	328	571	2	2	0
90653	9428	5.0	17	2	0	3	1	0	2	218	15	2	1	1
93518	9322	4.0	19	0	0	4	1	0	3	324	49	2	1	1
77264	6758	1.0	17	2	0	1	1	0	3	324	598	2	1	0
39257	5255	3.0	5	2	0	4	3	0	2	414	51	2	1	0
15484	2063	5.0	19	3	0	3	1	0	3	281	95	2	1	1
65329	6917	5.0	22	6	1	3	3	0	3	81	543	2	0	1
60175	5351	1.0	18	6	1	3	1	0	2	370	543	3	2	1
3530	2188	2.0	12	1	0	3	0	0	0	324	51	3	1	0
61782	782	4.0	19	6	1	3	1	1	1	414	51	2	1	1
24512	10142	1.0	21	2	0	3	3	0	2	218	543	2	0	1
96161	6586	1.0	2	0	0	4	3	1	1	414	543	2	1	1
89707	8573	4.0	1	0	0	3	3	0	2	324	312	2	1	0
108051	834	4.0	3	6	1	4	3	0	2	391	606	2	1	0
13039	731	2.0	1	2	0	1	3	0	3	232	90	2	1	1
54283	4087	1.0	15	3	0	2	0	0	2	179	71	2	2	0
111506	3953	2.0	19	1	0	1	1	0	3	328	529	2	1	1
6842	2421	5.0	5	2	0	4	3	1	0	391	51	1	0	1
42024	350	1.0	19	1	0	3	1	0	3	453	241	2	1	1
127408	10826	4.0	1	4	0	4	3	1	0	463	317	2	2	0
48560	336	5.0	16	6	1	4	0	0	3	419	16	2	1	1
6713	3469	5.0	17	5	1	1	1	1	0	370	55	2	2	0
19745	9989	4.0	17	3	0	2	1	0	2	128	123	2	2	0
55947	8086	4.0	23	6	1	3	3	0	2	339	591	2	1	1
76656	10840	3.0	22	4	0	1	3	1	0	328	214	2	2	0
118771	6586	5.0	18	0	0	4	1	0	0	414	543	2	1	1
115665	1821	5.0	23	0	0	4	3	1	1	328	241	1	0	1
72059	1640	4.0	2	1	0	3	3	1	0	370	496	1	2	1
26580	9552	4.0	16	1	0	3	0	1	1	370	543	1	2	0
109548	11178	4.0	13	2	0	2	0	0	3	478	550	2	1	0
8138	6014	5.0	18	3	0	4	1	1	0	502	401	2	1	1
69718	6307	3.0	19	4	0	4	1	0	0	370	34	2	1	0
113707	2684	5.0	6	5	1	3	2	0	2	370	90	2	2	1
90733	7609	2.0	17	5	1	3	1	1	0	81	315	1	2	1
14211	8417	5.0	22	6	1	1	3	0	3	414	46	1	2	0
123437	6254	5.0	22	6	1	1	3	0	2	419	543	2	2	1
99829	9270	5.0	21	0	0	4	3	1	0	81	15	3	1	1
34834	10153	1.0	14	4	0	3	0	0	2	328	55	2	2	0
121821	3898	3.0	19	5	1	2	1	1	1	328	95	1	0	0
108203	10103	2.0	19	3	0	2	1	1	1	328	57	2	1	1
60665	2931	4.0	19	2	0	1	1	1	1	218	371	2	2	0
543	1645	5.0	1	2	0	1	3	0	0	324	235	2	2	0
31150	939	4.0	1	3	0	3	3	1	0	218	543	2	1	1
90234	7310	4.0	19	3	0	3	1	0	3	403	543	2	2	0
120361	8882	2.0	22	0	0	1	3	0	3	479	543	2	0	0
108621	9246	4.0	22	4	0	2	3	0	2	495	543	2	1	1
60759	3845	1.0	23	6	1	2	3	0	2	36	241	1	2	0
15497	11177	5.0	7	1	0	4	2	0	0	391	90	2	2	0
54591	10485	4.0	5	6	1	2	3	0	2	391	81	1	2	0
31534	151	5.0	2	3	0	4	3	0	3	496	318	2	2	0
59211	7014	4.0	11	4	0	1	2	0	2	226	553	2	1	1
69431	3281	5.0	15	6	1	1	0	0	3	370	130	1	2	1
54307	1056	5.0	21	0	0	1	3	1	1	454	309	2	2	0
66895	4736	4.0	17	6	1	3	1	1	0	370	340	2	1	1
139274	5004	5.0	19	5	1	4	1	0	0	414	543	1	0	0
89343	10238	5.0	21	6	1	3	3	0	0	444	543	2	1	1
124595	4719	5.0	20	6	1	4	1	1	1	457	51	2	0	1
80358	5085	5.0	21	5	1	2	3	0	2	288	90	1	2	0
91940	2823	5.0	21	2	0	2	3	0	2	385	130	1	2	1
6081	10982	4.0	12	3	0	2	0	0	3	139	432	2	1	1
63437	2921	2.0	21	1	0	4	3	0	1	370	34	2	1	0
30822	10296	4.0	11	6	1	3	2	1	1	218	214	3	2	0
44185	3275	5.0	17	2	0	4	1	0	0	159	49	2	1	0
73073	9168	5.0	0	5	1	4	3	0	2	419	632	2	2	0
46390	3285	4.0	21	1	0	1	3	0	0	324	156	2	2	0
37002	540	4.0	1	0	0	4	3	1	1	159	543	2	2	1
7004	46	5.0	20	2	0	4	1	0	3	218	43	2	2	0
42142	4309	5.0	1	1	0	4	3	0	1	463	214	2	2	0
2569	5093	5.0	22	4	0	3	3	0	3	370	496	2	1	1
23753	5937	2.0	20	5	1	3	1	1	2	370	322	1	2	0
84405	6630	5.0	15	6	1	1	0	0	0	324	15	2	1	1
126688	2315	5.0	16	6	1	3	0	0	2	478	8	3	1	0
18592	7931	5.0	17	1	0	1	1	1	1	350	119	1	2	0
31528	8004	5.0	3	5	1	2	3	0	0	328	604	2	2	0
47593	3441	5.0	17	5	1	2	1	0	0	419	625	2	0	0
128730	2442	5.0	1	2	0	4	3	0	2	80	678	2	2	0
104027	1229	5.0	2	0	0	4	3	0	3	229	571	3	2	0
14312	8936	1.0	18	5	1	4	1	0	3	370	34	3	1	0
60280	8464	5.0	7	6	1	4	2	0	3	328	432	2	1	0
61416	4206	5.0	23	3	0	1	3	0	2	370	606	2	1	1
22730	7897	2.0	15	3	0	2	0	0	3	324	340	2	1	0
84440	3141	1.0	17	3	0	3	1	0	2	403	130	1	2	1
63834	10554	3.0	19	1	0	1	1	1	1	463	598	3	1	1
62658	3687	5.0	16	6	1	1	0	0	3	81	548	2	0	1
27299	4714	4.0	1	6	1	1	3	0	1	391	214	2	2	0
57750	10503	4.0	14	3	0	1	0	0	0	228	548	3	1	1
87292	8254	4.0	14	3	0	4	0	0	3	324	16	2	1	1
11037	988	5.0	3	4	0	1	3	0	3	37	543	2	1	1
44642	9270	4.0	17	1	0	3	1	1	1	81	15	3	1	1
16963	6803	5.0	20	5	1	3	1	1	0	551	577	2	2	0
60703	4134	5.0	2	4	0	2	3	0	2	330	543	1	2	1
91823	7342	2.0	17	6	1	3	1	0	2	328	214	2	2	0
38333	605	2.0	18	2	0	4	1	0	2	419	16	2	1	1
70607	2315	5.0	20	0	0	1	1	0	2	478	8	3	1	0
114608	7146	1.0	4	6	1	2	3	0	3	550	487	2	2	0
136544	10705	5.0	1	4	0	3	3	0	2	309	496	2	2	1
21510	5459	1.0	19	1	0	4	1	0	3	478	346	1	2	1
93983	2347	4.0	4	3	0	2	3	0	3	370	543	2	2	1
80467	4923	5.0	11	4	0	4	2	0	3	370	129	2	1	0
142231	2946	3.0	22	2	0	1	3	1	1	478	401	1	0	1
69656	7005	4.0	21	5	1	2	3	1	1	125	97	3	1	1
91242	478	4.0	19	1	0	4	1	1	0	370	379	3	1	1
62392	1392	5.0	1	4	0	2	3	0	3	37	426	2	2	0
97617	6932	1.0	20	2	0	1	1	0	3	370	55	2	2	0
60733	10549	5.0	20	6	1	1	1	0	3	267	543	2	1	1
81439	3124	5.0	22	3	0	1	3	0	0	414	53	2	1	1
33308	478	1.0	21	5	1	1	3	0	3	370	379	3	1	1
124303	8587	5.0	17	0	0	2	1	0	0	303	81	2	2	1
29640	6374	5.0	13	1	0	4	0	0	0	478	426	2	2	0
23297	2843	5.0	15	5	1	1	0	0	2	414	377	2	1	1
27867	1148	1.0	23	3	0	4	3	0	3	328	15	3	1	1
110525	10828	5.0	17	2	0	3	1	0	0	370	340	4	1	1
109766	178	5.0	20	0	0	2	1	0	3	551	103	2	2	0
103450	10473	2.0	15	1	0	4	0	0	2	196	16	2	1	1
497	8428	5.0	2	2	0	2	3	1	1	370	543	2	1	0
48237	405	4.0	21	6	1	4	3	0	3	169	520	2	1	1
112555	4946	5.0	19	3	0	2	1	1	1	218	283	2	2	0
68164	4005	5.0	13	6	1	4	0	0	2	208	657	2	2	0
4162	11413	4.0	23	3	0	3	3	1	1	478	660	2	1	0
74135	1504	1.0	22	0	0	1	3	0	0	370	55	3	2	0
48610	9199	4.0	14	6	1	3	0	1	1	334	221	2	2	0
137966	6634	4.0	23	4	0	2	3	0	3	57	81	2	1	1
52076	3461	4.0	17	0	0	1	1	0	2	370	241	2	2	1
34958	8827	4.0	0	5	1	1	3	0	2	139	543	2	2	1
74119	7086	4.0	21	3	0	2	3	0	0	502	119	1	0	0
60269	9269	1.0	5	6	1	4	3	0	2	328	551	2	2	0
47872	7532	5.0	23	3	0	4	3	0	3	391	389	2	2	0
109677	7786	2.0	21	4	0	3	3	0	3	377	167	2	2	0
130693	5975	4.0	0	2	0	3	3	0	2	478	543	2	1	0
6929	2684	4.0	4	1	0	3	3	0	0	370	90	2	2	1
141647	8064	2.0	19	0	0	2	1	0	2	370	483	2	2	0
41716	3072	3.0	3	4	0	1	3	0	2	328	264	2	1	0
107571	2475	5.0	0	5	1	3	3	0	2	37	579	2	2	0
89877	9281	4.0	22	1	0	1	3	0	0	391	543	1	2	0
24822	2690	5.0	2	0	0	2	3	1	1	128	445	2	2	0
48675	1337	5.0	15	6	1	2	0	0	2	461	241	2	0	1
28703	155	1.0	23	5	1	1	3	0	0	502	214	2	1	0
59146	10918	4.0	16	0	0	2	0	1	1	280	130	2	2	0
55493	1162	2.0	1	5	1	2	3	0	3	391	216	2	2	0
55681	3531	5.0	19	5	1	2	1	1	1	414	472	2	2	0
76921	3923	4.0	21	3	0	1	3	0	3	532	496	2	1	0
45426	8375	5.0	14	3	0	2	0	0	2	7	543	2	2	1
19646	1904	1.0	1	1	0	4	3	0	2	218	322	1	2	1
53866	7378	5.0	16	2	0	3	0	0	2	441	543	2	2	0
137373	5037	5.0	16	1	0	3	0	0	2	502	43	2	2	0
11083	436	1.0	12	5	1	2	0	0	3	377	51	2	1	0
4511	4962	3.0	0	1	0	4	3	0	0	370	51	2	1	0
722	11228	4.0	16	3	0	4	0	0	2	502	463	2	2	0
53307	6280	5.0	22	1	0	1	3	0	2	328	543	2	1	1
33960	3222	5.0	18	3	0	4	1	0	3	328	428	2	2	0
127623	5863	5.0	23	2	0	4	3	0	0	328	51	2	1	0
58064	3737	4.0	0	4	0	2	3	1	1	324	284	2	2	0
1204	2306	3.0	15	2	0	4	0	0	2	551	43	2	2	0
69213	3862	2.0	19	1	0	3	1	1	1	478	401	2	1	1
88468	7482	3.0	16	4	0	4	0	0	0	391	51	2	1	0
109990	8467	5.0	22	3	0	3	3	1	1	324	115	1	2	1
8308	1400	5.0	0	5	1	3	3	0	2	370	285	3	2	0
96756	7928	4.0	15	1	0	2	0	1	0	370	3	2	2	0
100147	9158	5.0	15	4	0	4	0	1	0	414	322	1	2	0
102582	6751	4.0	18	3	0	3	1	0	2	414	169	1	0	0
48537	7914	2.0	2	3	0	3	3	0	2	328	401	2	2	0
71274	4143	4.0	4	0	0	4	3	1	1	478	16	1	2	1
66429	3672	5.0	1	1	0	4	3	1	1	328	432	2	1	0
85564	10713	1.0	18	4	0	1	1	0	2	478	629	2	2	0
129115	9535	2.0	22	1	0	4	3	1	1	370	110	2	2	1
86670	11154	4.0	16	1	0	1	0	1	1	478	304	2	2	0
6214	11324	5.0	20	3	0	1	1	0	2	370	513	2	2	0
100420	6607	4.0	15	1	0	3	0	0	0	30	341	2	2	0
74408	3803	1.0	2	4	0	4	3	0	2	127	304	2	2	0
89519	5950	3.0	22	3	0	3	3	1	0	328	548	1	2	0
31512	8794	2.0	2	4	0	3	3	0	1	391	432	2	1	1
66771	3439	4.0	3	0	0	1	3	1	0	328	476	3	1	0
137148	11219	1.0	20	2	0	2	1	0	3	102	571	2	2	0
123763	564	4.0	15	5	1	1	0	0	3	414	82	2	2	0
120174	10548	5.0	20	4	0	3	1	0	3	502	553	1	2	0
81814	2529	1.0	23	1	0	1	3	0	3	370	550	1	2	0
109537	6701	4.0	14	2	0	1	0	1	0	414	55	2	2	0
115582	3072	4.0	20	2	0	2	1	1	1	328	264	2	1	0
79089	5908	5.0	2	0	0	1	3	0	2	328	51	3	1	0
35238	3106	5.0	15	5	1	3	0	0	3	370	130	1	2	1
20525	9751	5.0	15	1	0	2	0	0	2	370	543	1	2	0
132405	9309	3.0	23	4	0	1	3	0	2	218	432	2	1	1
72419	5218	4.0	15	1	0	3	0	1	1	370	432	2	1	1
68900	10053	5.0	21	4	0	3	3	0	2	293	214	1	0	0
79664	2708	5.0	22	1	0	4	3	0	2	212	571	2	2	0
59939	141	4.0	7	3	0	2	2	0	2	419	130	2	2	0
110587	8119	4.0	0	0	0	2	3	0	3	414	543	2	1	1
