item_id:token	hour_of_day	day_of_week	is_weekend	season	time_slot	user_elite	user_experience	city	category	price_range	alcohol	outdoor_seating
5197	0	4	0	1	3	0	2	505	123	2	2	0
5198	14	1	0	1	0	0	2	478	491	2	2	0
5199	18	5	1	1	1	0	0	327	32	2	2	0
5200	1	4	0	4	3	1	1	370	515	2	2	0
5201	22	0	0	3	3	0	3	370	123	2	2	1
5202	15	0	0	3	0	0	3	419	239	2	2	0
5203	19	4	0	2	1	0	0	37	401	1	2	0
5204	20	5	0	2	1	0	3	271	51	2	2	1
5205	0	4	0	3	3	0	2	48	318	1	2	0
5206	22	6	0	1	3	0	2	378	543	2	2	0
5207	3	4	0	2	3	0	3	448	432	2	1	1
5208	13	1	0	1	0	0	2	370	475	2	2	0
5209	13	2	0	2	1	0	1	324	571	2	2	0
5210	14	0	0	3	0	0	3	293	241	1	2	1
5211	0	2	0	1	3	0	2	414	440	2	2	0
5212	0	6	0	2	3	0	2	204	432	2	1	1
5213	1	0	0	1	3	0	3	330	543	1	2	0
5214	0	6	0	2	3	0	2	45	496	2	2	0
5215	2	1	0	1	3	0	0	436	241	1	2	0
5216	5	0	0	2	3	0	1	179	16	1	2	0
5217	2	3	0	2	3	0	3	391	147	2	2	0
5218	0	3	0	1	3	0	2	370	432	2	1	1
5219	0	0	0	2	3	0	2	328	43	2	2	0
5220	1	0	0	1	3	0	0	444	591	2	2	0
5221	15	2	0	4	0	0	2	328	344	2	2	0
5222	15	1	0	1	1	0	3	370	241	3	2	0
5223	4	0	0	1	1	0	3	391	445	2	2	0
5224	21	2	0	2	3	0	2	463	463	2	2	0
5225	2	0	0	1	0	0	3	419	3	2	2	0
5226	2	4	1	3	3	0	0	448	543	1	2	0
5227	22	6	0	3	3	0	2	61	241	2	2	0
5228	17	5	0	3	3	0	2	502	543	1	2	0
5229	1	0	0	2	3	0	1	81	543	2	0	1
5230	0	6	1	4	3	0	2	291	340	1	0	0
5231	11	4	0	2	2	0	3	61	217	2	2	0
5232	17	2	0	1	1	0	2	502	309	2	2	0
5233	2	2	0	3	3	0	2	271	574	2	1	1
5234	15	0	0	1	0	0	3	116	680	2	2	0
5235	18	0	0	1	3	0	2	502	543	2	2	1
5236	1	0	0	4	3	0	2	28	236	2	2	0
5237	20	4	0	4	1	0	2	532	234	2	2	0
5238	20	3	0	2	1	0	3	32	447	2	2	0
5239	3	2	0	3	0	0	3	502	284	2	2	0
5240	3	4	0	1	1	0	3	218	543	1	2	0
5241	3	6	1	1	0	1	0	43	483	2	2	0
5242	1	1	0	3	3	0	2	414	223	1	2	0
5243	10	6	0	1	2	0	1	15	543	2	2	0
5244	23	6	0	4	3	0	1	328	19	2	2	0
5245	16	6	1	1	1	0	3	425	432	2	2	1
5246	14	3	0	2	0	0	2	370	49	2	1	1
5247	2	1	0	2	3	0	2	91	241	2	1	1
5248	2	0	0	3	1	0	1	474	130	1	2	0
5249	4	6	0	4	0	0	2	391	291	2	2	0
5250	19	5	1	3	1	0	3	444	200	2	2	0
5251	20	5	0	4	1	0	2	218	241	1	2	1
5252	21	4	0	2	3	0	3	370	55	1	2	0
5253	15	4	0	1	0	0	2	96	543	1	2	0
5254	1	1	0	4	1	0	0	36	426	3	2	0
5255	2	0	0	3	3	0	2	414	51	2	1	0
5256	16	5	0	3	3	0	2	519	94	2	2	0
5257	20	4	0	1	1	0	3	372	543	2	2	0
5258	4	3	0	3	3	1	0	391	377	2	2	0
5259	1	0	0	2	3	0	3	324	113	2	2	0
5260	21	0	0	1	3	0	2	453	582	1	1	0
5261	0	6	1	1	3	0	2	502	543	2	1	0
5262	20	1	0	3	1	0	3	218	366	2	2	0
5263	20	0	0	2	1	1	0	125	550	2	2	0
5264	21	5	0	4	3	0	1	350	364	1	2	1
5265	0	0	0	1	3	0	0	269	486	2	2	0
5266	1	2	0	3	1	0	3	125	571	4	2	0
5267	3	4	0	2	1	0	0	478	309	2	2	0
5268	0	1	0	2	3	0	2	36	378	2	2	0
5269	14	0	0	3	0	0	3	419	294	2	2	0
5270	21	5	0	3	3	0	2	391	100	2	0	0
5271	15	5	0	1	0	0	2	370	587	3	2	0
5272	3	3	0	3	1	0	0	218	101	2	2	0
5273	2	2	0	3	3	0	2	414	543	1	0	1
5274	1	1	0	4	3	0	3	502	55	1	2	0
5275	18	0	0	4	1	0	3	324	171	1	2	0
5276	21	0	0	1	3	0	2	87	496	2	2	0
5277	5	5	1	4	3	0	3	125	571	2	2	0
5278	17	2	0	1	1	1	1	478	82	1	2	0
5279	22	3	0	2	3	1	0	478	126	2	2	0
5280	2	0	0	3	3	0	2	419	376	2	0	1
5281	16	4	0	1	0	0	1	125	147	3	2	0
5282	23	5	0	1	3	0	2	448	496	2	0	1
5283	2	0	0	4	3	0	3	327	317	3	2	0
5284	18	0	0	3	1	0	2	61	543	1	2	0
5285	20	2	0	3	1	1	1	478	214	2	2	0
5286	17	1	0	1	3	0	1	419	15	2	1	1
5287	11	0	0	2	1	0	3	478	130	2	2	0
5288	2	6	0	2	3	0	2	502	241	2	0	0
5289	2	6	0	4	1	0	2	551	543	2	1	0
5290	22	6	0	2	3	0	2	403	543	2	2	1
5291	15	0	0	3	3	0	0	328	129	2	1	1
5292	0	6	0	3	1	0	2	218	543	1	2	0
5293	3	6	1	1	3	0	2	106	3	2	2	0
5294	0	0	0	3	3	0	2	186	482	2	2	0
5295	1	3	0	3	0	0	0	370	432	2	2	0
5296	1	2	0	1	3	0	1	391	520	2	0	1
5297	0	0	0	2	3	0	2	502	304	2	2	0
5298	3	3	0	2	3	0	2	414	388	2	2	0
5299	16	4	0	3	0	0	0	293	571	2	2	0
5300	2	2	0	1	3	0	0	324	571	2	2	0
5301	3	3	0	4	0	1	1	370	241	1	2	0
5302	19	1	0	2	1	0	0	370	241	1	2	1
5303	16	1	0	2	0	0	1	502	580	2	2	0
5304	19	0	0	1	1	0	0	548	571	1	2	0
5305	18	1	0	3	1	0	1	125	463	2	2	0
5306	0	5	0	3	3	0	2	324	51	2	1	1
5307	16	1	0	3	0	0	2	391	40	2	2	0
5308	1	4	0	1	3	0	0	52	496	1	2	0
5309	0	1	0	2	3	0	0	370	59	1	1	1
5310	15	6	1	4	0	0	2	282	46	1	2	0
5311	4	4	0	3	3	0	2	293	304	2	2	0
5312	18	1	0	1	1	0	2	370	241	1	2	0
5313	2	6	0	3	3	0	3	196	543	2	1	0
5314	15	2	0	4	0	0	0	370	214	3	2	0
5315	22	2	0	2	3	0	3	526	16	2	0	0
5316	3	5	1	1	0	0	2	2	241	1	2	1
5317	0	6	0	2	3	0	2	54	543	1	2	0
5318	23	2	0	1	3	0	0	502	543	1	2	1
5319	19	0	0	1	0	0	2	197	101	2	2	0
5320	3	0	0	3	3	0	2	414	378	2	2	0
5321	16	1	0	3	0	0	3	218	294	2	2	0
5322	1	0	0	4	3	0	0	218	520	1	2	1
5323	21	6	0	2	3	0	2	207	117	2	2	0
5324	17	0	0	2	1	0	0	414	435	2	2	0
5325	20	0	0	3	1	0	2	295	55	2	2	0
5326	2	1	0	1	3	0	0	478	15	1	2	0
5327	0	5	0	1	3	0	2	139	543	2	1	1
5328	0	6	1	1	3	0	3	72	95	2	2	0
5329	19	2	0	3	1	0	3	391	512	2	2	0
5330	2	0	0	2	3	0	2	218	401	2	1	1
5331	13	2	0	1	0	0	2	139	55	2	2	0
5332	4	5	1	1	3	0	3	167	300	2	2	0
5333	4	2	0	2	3	0	0	232	237	3	2	0
5334	12	2	0	4	0	0	2	93	42	2	2	0
5335	4	2	0	1	3	0	3	296	550	2	0	1
5336	17	4	0	1	1	0	2	440	55	2	2	0
5337	1	3	0	1	3	0	2	327	123	1	2	0
5338	0	0	0	1	3	0	3	90	43	2	2	0
5339	14	3	0	1	3	0	0	310	378	1	2	0
5340	10	0	0	4	1	0	2	450	130	1	2	0
5341	12	1	0	2	3	0	2	425	587	1	2	0
5342	2	4	0	2	3	0	0	146	543	2	0	0
5343	3	4	1	1	3	0	2	400	234	2	2	0
5344	22	0	0	3	3	0	2	114	318	2	2	0
5345	19	6	1	1	3	0	3	218	658	2	0	1
5346	17	2	0	1	1	0	2	293	484	2	2	0
5347	13	0	0	3	0	0	3	61	55	2	2	0
5348	16	3	0	1	0	0	2	328	631	2	2	0
5349	0	3	0	2	3	0	2	402	543	2	1	0
5350	23	1	0	4	3	1	0	478	346	2	2	0
5351	15	6	0	1	0	0	3	370	543	3	2	1
5352	19	1	0	1	3	0	3	370	284	1	2	0
5353	0	1	0	1	1	1	0	465	543	1	2	0
5354	0	2	0	1	3	0	0	391	43	2	2	0
5355	17	0	0	1	1	0	3	370	55	2	2	0
5356	23	0	0	2	3	0	2	327	15	2	1	1
5357	0	2	0	2	3	0	2	440	553	2	0	1
5358	18	2	0	2	1	0	3	324	170	2	2	0
5359	1	6	0	3	3	0	2	478	241	2	1	0
5360	3	1	0	1	0	0	1	328	3	2	2	0
5361	1	0	0	3	3	0	2	309	324	2	0	1
5362	14	6	0	2	3	0	2	478	15	2	1	1
5363	1	1	0	2	3	0	0	463	518	2	2	0
5364	0	5	1	2	0	0	0	503	553	2	2	0
5365	1	0	0	3	3	0	1	478	598	3	1	0
5366	1	0	0	2	1	0	1	370	432	3	1	1
5367	1	0	0	1	3	0	0	550	34	2	2	0
5368	18	2	0	1	3	0	0	370	432	1	1	0
5369	16	2	0	1	0	0	3	414	42	2	2	0
5370	0	4	0	2	3	0	2	218	119	2	2	0
5371	18	4	0	3	1	0	3	218	283	2	2	0
5372	13	0	0	4	0	0	1	478	198	2	2	0
5373	3	0	0	3	3	0	2	518	15	2	1	1
5374	0	1	0	1	3	0	2	63	309	2	2	0
5375	13	5	1	3	0	0	3	214	490	2	2	0
5376	15	4	0	4	0	0	3	478	145	2	2	0
5377	12	2	0	1	0	0	2	551	378	3	2	0
5378	5	6	0	3	1	0	2	502	222	1	2	0
5379	2	3	0	2	3	0	2	179	378	2	2	0
5380	12	4	0	4	0	1	0	478	241	2	2	0
5381	21	4	0	1	0	0	2	339	378	2	2	0
5382	22	6	0	2	3	0	2	419	16	2	2	0
5383	1	3	0	2	3	0	2	89	223	1	2	0
5384	1	2	0	1	3	0	2	370	309	4	2	0
5385	2	0	0	1	3	1	1	478	98	2	2	0
5386	15	6	0	2	0	0	2	82	16	2	1	1
5387	23	0	0	2	3	0	3	350	321	2	2	0
5388	4	1	0	1	3	0	2	414	378	2	2	0
5389	21	0	0	1	3	0	3	339	543	2	2	0
5390	18	0	0	4	1	0	2	224	182	1	1	0
5391	16	5	0	4	0	0	2	237	496	2	2	1
5392	3	2	0	1	0	0	3	214	309	2	2	0
5393	4	2	0	3	3	0	2	444	309	2	2	0
5394	17	1	0	3	1	0	3	324	241	2	2	0
5395	0	3	0	3	3	0	0	532	81	1	0	1
5396	16	2	0	3	3	0	2	324	43	2	2	0
5397	23	1	0	3	3	0	0	324	48	2	2	0
5398	0	5	0	4	3	0	2	218	318	1	2	0
5399	16	4	0	3	0	0	3	230	239	2	2	0
5400	20	5	0	4	1	0	3	370	340	1	2	0
5401	4	0	0	1	3	0	2	462	51	1	1	1
5402	18	2	0	3	1	0	3	502	571	2	2	0
5403	1	3	0	1	3	0	1	186	123	2	2	0
5404	4	3	0	1	3	0	2	414	543	1	1	1
5405	2	0	0	3	3	0	2	30	598	2	1	0
5406	22	2	0	2	3	0	2	414	48	2	2	0
5407	5	1	0	4	3	0	2	414	150	2	2	0
5408	0	4	0	4	3	0	3	416	553	2	1	1
5409	1	1	0	4	3	0	2	88	543	3	2	1
5410	1	3	0	2	3	0	2	7	496	1	2	0
5411	1	0	0	4	3	0	2	370	130	1	2	1
5412	1	0	0	2	0	1	1	370	543	1	2	1
5413	23	6	0	2	3	0	2	391	241	2	1	1
5414	2	0	0	1	3	0	2	278	598	2	1	1
5415	23	5	1	4	3	0	0	370	304	2	2	0
5416	0	0	0	1	3	0	2	391	378	2	2	0
5417	3	6	1	4	3	1	1	296	353	3	2	0
5418	2	2	0	1	0	0	2	45	216	3	2	0
5419	1	0	0	4	3	0	2	370	15	2	1	0
5420	14	5	1	2	0	0	3	419	487	2	2	0
5421	20	0	0	2	1	0	2	374	309	2	2	0
5422	1	5	0	3	3	0	2	453	49	2	0	1
5423	0	3	0	3	3	0	2	370	214	1	2	0
5424	1	0	0	3	0	0	1	212	688	2	2	0
5425	3	0	0	1	3	1	0	125	49	2	2	0
5426	1	1	0	3	3	0	0	518	548	2	1	0
5427	23	5	1	4	3	0	0	478	324	1	2	0
5428	3	3	0	3	3	0	2	37	16	2	1	1
5429	13	4	0	3	0	0	3	398	55	2	2	0
5430	18	5	0	3	3	0	2	391	543	1	2	0
5431	1	6	1	1	1	0	2	446	401	1	0	0
5432	1	0	0	1	3	0	0	40	33	2	2	0
5433	14	5	1	2	3	0	2	289	397	3	2	1
5434	23	4	0	2	3	0	0	323	239	3	2	0
5435	13	2	0	2	0	0	0	414	571	2	2	0
5436	17	1	0	3	3	0	2	328	543	2	1	0
5437	22	5	0	2	3	0	3	114	543	1	0	1
5438	4	2	0	2	3	0	3	179	397	1	2	1
5439	6	1	0	1	1	0	2	27	294	2	2	0
5440	15	0	0	3	0	1	1	324	318	2	2	0
5441	18	5	0	3	1	0	2	310	115	2	2	0
5442	19	0	0	3	1	0	1	324	304	2	2	0
5443	13	4	0	3	0	0	2	370	43	2	2	0
5444	15	6	1	4	0	0	2	432	241	1	2	0
5445	17	4	0	1	1	0	0	36	543	1	2	0
5446	16	3	0	2	3	0	2	502	640	2	2	0
5447	12	0	0	3	0	0	1	237	587	2	2	0
5448	16	6	0	4	1	0	2	370	284	2	2	0
5449	1	3	0	3	3	0	3	414	496	1	2	0
5450	0	1	0	3	3	0	0	532	488	2	2	0
5451	13	0	0	3	0	0	2	370	143	1	2	0
5452	4	5	1	3	3	0	2	502	55	1	2	0
5453	2	5	0	4	3	0	3	414	123	1	2	0
5454	0	0	0	2	0	0	0	218	49	1	2	0
5455	0	6	1	4	0	0	2	416	130	1	2	1
5456	16	0	0	1	1	0	3	496	286	2	2	0
5457	21	6	0	1	3	0	2	125	543	2	0	0
5458	0	0	0	4	3	0	2	502	130	2	2	0
5459	2	5	0	2	3	0	3	478	346	1	2	1
5460	22	2	0	1	3	0	0	289	179	1	2	0
5461	15	2	0	2	0	0	2	328	81	2	2	0
5462	3	5	0	2	3	0	0	502	448	2	2	0
5463	1	0	1	2	3	0	2	37	51	2	1	1
5464	3	2	0	1	3	0	2	341	543	2	0	0
5465	19	0	1	1	1	0	2	289	48	2	2	0
5466	12	0	0	3	0	0	3	125	556	2	2	0
5467	23	6	0	2	3	0	2	480	241	2	1	1
5468	19	5	1	3	1	0	0	522	571	2	2	0
5469	17	3	0	1	1	0	0	502	488	3	2	0
5470	17	0	0	2	1	0	3	328	516	2	2	0
5471	14	2	0	2	0	0	0	349	273	1	2	0
5472	16	0	0	4	1	0	2	296	365	1	2	0
5473	23	6	1	1	3	0	2	478	553	2	0	0
5474	14	0	0	3	0	0	3	370	530	2	2	0
5475	17	3	0	3	1	0	2	419	241	2	2	0
5476	16	6	0	1	0	0	1	37	378	2	2	0
5477	1	4	0	1	3	0	2	328	318	3	2	0
5478	1	5	0	3	1	0	2	532	543	1	2	1
5479	22	3	0	3	3	0	3	324	426	1	2	0
5480	11	3	0	1	1	0	2	2	520	1	1	0
5481	17	3	0	4	1	0	2	370	32	2	2	0
5482	1	5	1	4	3	1	1	159	210	2	2	0
5483	16	0	1	3	0	0	0	547	241	2	2	0
5484	23	5	0	2	3	0	0	13	543	2	1	1
5485	3	0	0	3	3	0	1	370	51	1	1	0
5486	2	1	0	1	0	0	2	328	567	2	2	0
5487	22	0	0	3	3	0	2	286	273	2	2	0
5488	17	6	1	3	1	0	0	249	304	2	2	0
5489	0	0	0	2	3	0	3	54	543	2	0	0
5490	15	6	1	3	1	0	2	324	94	2	1	0
5491	9	6	1	1	2	0	2	125	543	2	2	0
5492	2	1	0	2	3	0	2	566	222	2	2	0
5493	19	0	0	3	3	0	2	381	318	2	2	0
5494	0	1	0	1	3	1	0	268	661	2	2	0
5495	0	1	0	2	3	0	2	82	241	2	1	1
5496	1	6	0	1	3	0	2	326	241	2	1	0
5497	18	6	0	2	1	0	3	72	110	2	2	1
5498	19	5	1	3	1	0	2	416	32	2	2	0
5499	5	5	1	2	3	0	0	502	3	2	2	0
5500	15	0	0	3	0	0	0	277	304	2	2	0
5501	21	3	0	2	0	0	3	107	202	3	2	0
5502	9	1	0	2	0	0	0	374	43	2	2	0
5503	17	0	0	1	1	1	1	26	194	1	2	0
5504	17	5	1	2	1	0	3	457	556	2	2	0
5505	0	5	0	4	3	0	3	72	340	2	2	1
5506	15	0	0	1	0	0	3	159	304	2	2	0
5507	23	0	0	1	3	0	0	444	571	2	2	0
5508	15	1	0	1	0	0	2	370	3	2	2	0
5509	16	2	0	3	3	0	2	218	49	1	2	0
5510	13	2	0	1	1	0	2	478	55	2	2	0
5511	0	4	0	2	3	0	3	502	186	2	2	0
5512	14	1	0	2	0	0	2	328	222	1	2	0
5513	0	6	1	1	0	0	3	502	552	2	2	0
5514	3	0	0	1	3	0	1	324	539	2	2	0
5515	2	6	0	1	3	0	2	505	548	2	0	1
5516	16	0	0	1	3	0	2	117	16	2	1	1
5517	0	1	0	1	3	0	2	310	284	1	2	0
5518	14	6	0	1	3	0	2	125	543	3	1	1
5519	15	5	0	3	0	0	2	370	678	2	2	0
5520	3	1	0	1	0	1	1	218	571	2	2	0
5521	4	0	0	1	3	0	3	125	543	2	1	0
5522	17	0	0	2	1	0	2	37	198	2	2	0
5523	12	3	0	1	0	0	2	370	284	2	2	0
5524	15	6	1	4	0	0	3	218	378	2	2	0
5525	18	0	0	3	3	0	3	324	541	2	2	0
5526	21	1	0	2	3	0	2	328	543	2	1	1
5527	7	6	1	3	1	0	0	419	590	3	2	0
5528	3	1	0	4	1	0	0	370	543	3	2	0
5529	15	4	0	1	0	0	0	125	43	2	2	0
5530	1	4	0	1	3	0	2	339	496	2	2	0
5531	1	6	0	1	3	0	2	72	543	2	2	1
5532	5	5	1	2	3	0	3	128	294	2	2	0
5533	17	2	0	2	3	0	2	116	241	2	0	1
5534	14	4	1	3	0	0	0	414	33	1	1	0
5535	3	6	0	1	3	0	3	391	543	2	2	0
5536	1	5	1	2	3	0	0	149	16	2	1	1
5537	3	6	0	1	1	0	2	159	222	2	2	0
5538	19	0	0	2	1	0	2	370	223	1	2	0
5539	5	0	0	4	1	0	1	370	241	2	2	0
5540	22	3	0	1	3	0	2	391	55	3	2	0
5541	21	5	1	1	3	1	0	372	241	1	2	0
5542	15	3	0	3	3	0	2	52	42	2	2	0
5543	0	2	0	3	3	0	2	324	55	2	2	0
5544	3	0	1	1	1	1	1	125	158	2	2	0
5545	16	2	0	3	0	0	0	218	156	2	2	0
5546	16	0	0	2	0	0	3	324	42	2	2	0
5547	17	2	0	3	1	0	2	370	543	2	2	0
5548	1	5	0	4	3	0	2	43	543	2	1	1
5549	18	2	0	1	0	0	2	414	530	2	2	0
5550	1	5	1	1	3	1	1	128	587	1	2	0
5551	2	1	0	3	3	0	2	462	565	1	2	1
5552	15	1	0	2	0	0	2	218	440	2	2	0
5553	14	2	0	1	0	0	2	432	426	2	2	0
5554	2	3	1	2	0	0	0	202	273	2	2	0
5555	19	6	0	3	3	0	2	370	94	1	2	1
5556	0	3	1	1	3	0	0	43	426	2	2	0
5557	22	4	0	1	3	0	2	406	81	1	2	0
5558	4	6	0	2	3	0	2	502	179	3	1	1
5559	18	0	0	3	3	0	2	48	401	2	1	1
5560	17	5	1	4	1	0	2	91	543	2	2	1
5561	19	3	0	3	1	0	2	480	312	2	2	0
5562	3	0	0	3	1	0	3	125	43	2	2	0
5563	18	0	1	4	1	0	2	485	233	2	2	0
5564	0	1	0	2	3	0	2	502	48	2	2	0
5565	1	4	0	3	3	0	2	391	285	2	2	0
5566	2	1	0	2	0	0	2	324	467	1	2	0
5567	19	4	0	2	1	0	3	52	228	2	2	0
5568	16	1	0	1	0	0	1	414	571	2	2	0
5569	23	2	0	2	3	0	2	502	55	2	2	0
5570	21	5	0	4	3	0	2	125	496	2	2	0
5571	0	2	0	2	0	0	3	522	42	2	2	0
5572	3	1	0	1	0	0	2	231	43	2	2	0
5573	18	1	0	1	1	1	0	398	143	2	2	0
5574	4	1	0	2	3	0	1	448	123	1	2	0
5575	0	5	0	2	3	0	2	532	666	2	2	0
5576	1	3	0	2	3	0	2	502	657	2	2	0
5577	12	1	0	4	0	1	1	346	71	2	2	0
5578	0	5	0	1	3	0	2	37	43	2	2	0
5579	1	0	0	2	3	0	3	280	214	2	2	0
5580	15	1	0	3	3	0	0	414	43	2	2	0
5581	1	1	0	2	3	0	1	478	432	1	1	1
5582	18	0	0	1	1	0	0	37	241	2	2	0
5583	1	5	1	1	3	0	2	414	571	2	2	0
5584	0	1	0	1	3	0	2	125	178	2	1	0
5585	1	4	1	1	0	0	3	423	101	2	2	0
5586	0	0	0	2	0	0	2	377	543	1	0	1
5587	5	1	0	1	3	0	3	181	640	2	2	0
5588	19	6	0	2	3	0	2	502	543	2	1	1
5589	4	0	0	3	3	0	2	414	51	1	1	0
5590	16	0	0	3	1	0	3	149	543	1	2	1
5591	20	3	0	1	1	0	0	391	230	2	2	0
5592	1	5	1	2	3	0	3	37	223	1	2	0
5593	3	3	0	2	3	0	3	419	626	1	2	0
5594	0	0	0	4	3	0	3	370	664	2	2	0
5595	1	3	0	1	1	0	1	461	479	2	2	0
5596	17	3	0	1	1	0	0	502	3	2	2	0
5597	12	2	0	3	0	0	0	213	378	2	2	0
5598	0	0	0	2	0	0	2	296	43	2	2	0
5599	16	3	0	4	0	1	0	37	294	2	2	0
5600	2	4	0	3	3	0	3	226	340	1	2	0
5601	22	2	0	3	3	0	0	391	223	1	2	1
5602	3	3	0	1	1	0	3	125	93	2	2	0
5603	20	0	0	4	1	0	2	461	309	2	2	0
5604	15	2	0	2	0	0	2	414	191	1	2	0
5605	15	6	0	4	3	0	3	98	33	2	2	0
5606	3	6	1	4	0	0	2	532	17	2	2	0
5607	15	4	0	2	0	0	2	230	55	2	2	0
5608	2	6	0	1	0	0	3	226	317	1	2	0
5609	2	2	0	4	3	0	0	454	163	1	1	1
5610	22	2	0	1	3	0	2	370	568	2	2	0
5611	2	1	0	1	3	0	1	95	666	2	0	0
5612	0	1	0	2	3	0	3	414	309	2	2	0
5613	2	0	0	1	3	0	3	54	338	2	1	0
5614	23	0	0	2	3	0	1	159	147	2	2	0
5615	4	1	0	1	3	0	2	419	167	2	2	0
5616	18	3	0	2	1	0	2	391	347	2	2	0
5617	18	5	1	2	1	0	3	7	382	2	2	0
5618	1	2	0	2	3	0	2	254	90	2	2	0
5619	2	3	0	1	0	0	3	16	543	1	2	0
5620	11	5	0	3	2	0	2	542	378	2	2	0
5621	13	3	0	2	0	0	0	467	616	3	2	0
5622	0	5	0	3	3	0	2	292	458	2	2	0
5623	16	2	0	3	3	0	3	419	239	2	2	0
5624	0	5	0	2	3	0	2	54	543	1	2	0
5625	1	0	0	1	3	0	2	116	463	2	2	0
5626	2	6	0	4	3	0	2	296	550	2	1	1
5627	16	0	0	1	0	0	0	562	43	2	2	0
5628	19	6	0	2	3	0	2	114	500	2	0	1
5629	12	2	0	1	0	0	3	463	198	3	2	0
5630	17	4	0	3	3	0	0	370	543	1	2	0
5631	0	0	0	2	3	0	3	416	179	1	0	1
5632	2	0	0	1	3	0	3	30	123	1	2	0
5633	0	2	0	3	3	0	3	43	543	1	2	0
5634	1	2	0	3	0	0	2	271	55	2	2	0
5635	0	0	0	4	1	1	1	185	44	3	2	0
5636	15	1	0	2	3	0	2	416	543	1	0	1
5637	3	2	0	3	1	0	1	478	492	2	1	1
5638	19	1	0	3	3	0	2	328	640	2	2	0
5639	1	1	0	2	3	0	1	328	543	1	2	1
5640	8	5	1	3	2	0	1	125	285	1	2	0
5641	22	2	0	4	3	0	3	222	378	2	2	0
5642	1	5	1	1	3	0	3	478	496	1	2	0
5643	1	6	0	3	3	0	2	444	51	2	1	1
5644	0	4	0	4	3	0	3	416	123	1	2	0
5645	8	0	0	1	0	0	3	72	71	2	2	0
5646	14	0	0	4	1	0	3	414	223	1	2	0
5647	19	5	0	1	1	0	3	218	548	2	2	0
5648	20	5	0	3	1	0	2	478	37	2	2	0
5649	1	2	0	1	1	0	0	551	543	1	2	0
5650	1	0	0	2	3	0	3	478	660	2	2	0
5651	9	6	1	3	2	1	0	478	587	2	0	1
5652	3	4	0	3	3	0	3	310	207	2	2	0
5653	1	3	0	3	0	0	3	478	41	2	2	0
5654	0	6	0	3	3	0	2	114	51	2	1	1
5655	3	0	0	1	0	0	1	370	15	3	1	1
5656	15	1	0	3	0	0	3	370	305	2	2	0
5657	17	2	0	3	1	0	2	426	392	2	2	0
5658	16	1	0	2	3	0	0	188	55	2	2	0
5659	14	2	0	2	3	0	2	478	543	2	0	1
5660	14	3	0	3	0	0	2	159	530	2	2	0
5661	0	6	0	3	3	0	2	0	119	1	2	0
5662	14	6	0	1	3	0	0	478	51	2	1	1
5663	14	0	0	3	0	0	2	296	571	3	2	0
5664	2	0	0	1	1	0	2	275	241	1	2	0
5665	16	1	0	1	1	0	0	328	214	2	2	0
5666	21	2	0	2	3	0	2	370	426	2	2	0
5667	21	5	0	2	3	0	2	502	284	2	2	0
5668	5	2	0	2	3	0	3	370	348	2	2	0
5669	0	4	0	2	0	0	2	125	130	2	0	1
5670	15	2	0	2	0	0	1	506	426	2	2	0
5671	19	0	0	4	3	0	2	277	414	2	2	0
5672	19	2	0	2	1	0	2	370	543	1	2	0
5673	2	3	0	4	3	0	0	478	309	2	2	0
5674	0	1	0	1	3	0	2	370	659	2	2	0
5675	1	0	0	3	3	0	3	135	543	2	2	0
5676	15	1	0	1	3	0	2	391	512	2	2	0
5677	0	1	0	3	3	0	3	502	298	2	2	0
5678	23	6	1	3	3	1	1	280	378	2	2	0
5679	4	2	0	1	0	0	3	197	50	2	2	0
5680	5	1	0	4	3	0	1	197	191	1	2	0
5681	1	0	0	2	3	0	3	185	94	2	2	0
5682	1	0	0	2	3	0	0	370	241	1	2	0
5683	17	3	0	2	1	0	2	365	130	1	2	0
5684	0	1	0	1	3	1	0	324	508	1	2	0
5685	14	2	0	3	3	0	3	324	239	4	2	0
5686	21	5	1	1	3	0	3	391	234	2	2	0
5687	1	6	0	3	3	0	3	328	6	2	1	0
5688	1	4	0	1	3	1	1	246	41	2	2	0
5689	17	1	0	1	1	0	2	414	496	2	2	0
5690	0	0	0	1	3	0	2	324	16	1	1	0
5691	0	2	0	3	1	0	2	8	543	2	1	1
5692	14	0	0	3	0	0	2	324	4	2	2	0
5693	16	1	0	1	0	0	1	186	366	1	2	0
5694	15	4	0	2	0	0	2	271	340	2	2	0
5695	0	1	0	2	1	0	3	125	496	2	2	1
5696	17	5	0	2	3	0	3	125	81	2	2	0
5697	0	0	0	1	3	0	2	414	42	2	2	0
5698	23	1	0	4	3	0	2	271	294	2	2	0
5699	0	6	1	3	3	0	3	180	55	3	2	0
5700	0	0	0	1	1	0	2	450	51	4	1	1
5701	18	3	0	4	3	0	3	391	561	2	2	0
5702	14	0	0	3	0	0	2	414	43	2	2	0
5703	20	3	0	3	1	0	2	370	550	1	2	0
5704	1	4	0	2	3	0	2	414	123	1	2	0
5705	1	1	0	1	3	0	2	370	276	2	2	0
5706	14	4	0	2	1	1	1	478	550	2	2	0
5707	12	5	1	4	0	0	2	372	543	1	2	1
5708	0	6	0	3	3	0	3	111	543	2	2	0
5709	21	5	1	2	3	0	2	324	464	2	2	0
5710	18	0	0	1	3	0	3	324	432	2	1	1
5711	16	0	0	3	3	0	2	419	160	2	2	0
5712	17	1	0	2	3	0	2	37	318	2	2	0
